carrier,customer_id,location,type,is_liveunload,waiting_time,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
5f58f604f7be2c07e8d727c9,6647a14e9b3e1bd045fd9b66,BARBOURS CUT TERMINAL,PULLCONTAINER,False,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
5f58f604f7be2c07e8d727c9,6647a14e9b3e1bd045fd9b66,BARBOURS CUT TERMINAL,RETURNCONTAINER,False,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
5f58f604f7be2c07e8d727c9,67ec2539a393e609bbd49c02,BASF,DELIVERLOAD,False,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
5f58f604f7be2c07e8d727c9,67ec2539a393e609bbd49c02,BASF,DELIVERLOAD,True,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
5f58f604f7be2c07e8d727c9,67ec2539a393e609bbd49c02,BASF,HOOKCONTAINER,False,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
5f58f604f7be2c07e8d727c9,67c52db8a2cee9a4da31b64f,bath authority,DELIVERLOAD,False,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
5f58f604f7be2c07e8d727c9,6761792dc7842f02a80eab24,Bay Container Services,PULLCONTAINER,False,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
5f58f604f7be2c07e8d727c9,678a8011f176b6198516952d,Bayport,PULLCONTAINER,False,69,69,69,69,69,69,69,69,69,71,20,92,69,139,69,69,69,69,69,69,69,69,69,69,69
5f58f604f7be2c07e8d727c9,678a8011f176b6198516952d,Bayport,RETURNCONTAINER,False,39,39,39,39,39,39,39,39,39,39,39,39,40,39,28,39,35,39,39,39,39,39,39,39,39
5f58f604f7be2c07e8d727c9,67781e08b54ea5aa9f352f72,Bayport Container Terminal,PULLCONTAINER,False,59,59,59,59,59,59,59,59,47,65,107,78,43,49,86,88,54,33,43,75,59,59,59,59,59
5f58f604f7be2c07e8d727c9,67781e08b54ea5aa9f352f72,Bayport Container Terminal,RETURNCONTAINER,False,20,20,20,20,20,20,20,20,20,20,17,20,15,47,16,28,9,30,10,20,20,20,20,20,20
5f58f604f7be2c07e8d727c9,671f8d2eee6f40492918a19d,BAYPORT TERMINAL,DELIVERLOAD,False,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
5f58f604f7be2c07e8d727c9,67bde791bd2ab54a2911e3fb,BCI Yard,HOOKCONTAINER,False,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
5f58f604f7be2c07e8d727c9,68c9e561ca300362931ecd3b,BEAUMONT SADDLE TACK,DELIVERLOAD,False,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
5f58f604f7be2c07e8d727c9,68b745378b817f89deeb0750,Bentoli,DELIVERLOAD,True,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130
5f58f604f7be2c07e8d727c9,6812816ec067a88f149dbd58,BENTOLI INC.,DELIVERLOAD,False,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
5f58f604f7be2c07e8d727c9,683f3716a7541dc1e9c34624,Berg Steel Pipe,DELIVERLOAD,True,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
5f58f604f7be2c07e8d727c9,6734985f1bb5afa99eac9061,Biosphere Plastic c/o Spectra,DELIVERLOAD,True,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
5f58f604f7be2c07e8d727c9,62b629d89058816625b06ca8,Blue Dolphin Main  Duke St yard 4,HOOKCONTAINER,False,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
5f58f604f7be2c07e8d727c9,6312709aad8f5915c372830d,Blue dolphin yard County ST,HOOKCONTAINER,False,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
5f58f604f7be2c07e8d727c9,6849efcfeffc9f7592898975,Bluescope coated products,DELIVERLOAD,False,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
5f58f604f7be2c07e8d727c9,689bba603aa35a08ed66abbd,BLUESKY (175 LEHIGH),DELIVERLOAD,False,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
5f58f604f7be2c07e8d727c9,686ece8bf840a751f298845a,BLUE SKY (FARMINGDALE),DELIVERLOAD,False,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
5f58f604f7be2c07e8d727c9,686e9c5dba6be17fe3615237,BLUE SKY (Salem),DELIVERLOAD,False,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
5f58f604f7be2c07e8d727c9,686e9c5dba6be17fe3615237,BLUE SKY (Salem),HOOKCONTAINER,False,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
5f58f604f7be2c07e8d727c9,6859a48feb24294efdf390fe,BLUE SKY SOLUTIONS NEW  ADDRESS*,DELIVERLOAD,True,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
5f58f604f7be2c07e8d727c9,67b370744d906c78cbb990a8,BNSF,PULLCONTAINER,False,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
5f58f604f7be2c07e8d727c9,682737eea5a9bd7ddb131574,BNSF Railway,PULLCONTAINER,False,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
5f58f604f7be2c07e8d727c9,66c4a370fe2325ab60d0632a,Boise Cascade,DELIVERLOAD,True,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
5f58f604f7be2c07e8d727c9,686c4d2e15bb718fe2d24908,Boomer OUtreach BUilding,DELIVERLOAD,True,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
5f58f604f7be2c07e8d727c9,685974023f8484aea1deab90,Boston Scientific,DELIVERLOAD,True,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5f58f604f7be2c07e8d727c9,68ae2e0e2c5dcfd765260805,BQE STUCCO SUPPLY,DELIVERLOAD,True,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
5f58f604f7be2c07e8d727c9,6878f5caf50c00e971b15d92,BRADY	INDUSTRIES	OF TEXAS,DELIVERLOAD,False,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
5f58f604f7be2c07e8d727c9,6878f5caf50c00e971b15d92,BRADY	INDUSTRIES	OF TEXAS,HOOKCONTAINER,False,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
5f58f604f7be2c07e8d727c9,68714fbf04a3019cd3237a18,Brooklyn Lollipop,DELIVERLOAD,False,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
5f58f604f7be2c07e8d727c9,68714fbf04a3019cd3237a18,Brooklyn Lollipop,HOOKCONTAINER,False,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
5f58f604f7be2c07e8d727c9,6845a44f0335dcb2839bd585,Brookshire,DELIVERLOAD,False,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5f58f604f7be2c07e8d727c9,6845a44f0335dcb2839bd585,Brookshire,DELIVERLOAD,True,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
5f58f604f7be2c07e8d727c9,6890bebbffd5c84b11dc9a12,Brook Valley Textiles,DELIVERLOAD,False,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
5f58f604f7be2c07e8d727c9,68491f501703b38ce22566d5,BUILDRITE LLC,DELIVERLOAD,False,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
5f58f604f7be2c07e8d727c9,62b45fb07f6dc21382f5b23f,Burrow,DELIVERLOAD,False,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
5f58f604f7be2c07e8d727c9,62b45fb07f6dc21382f5b23f,Burrow,DELIVERLOAD,True,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
5f58f604f7be2c07e8d727c9,67c1c8bec572fb4ca5fca99a,Caltric inc,DELIVERLOAD,True,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
