carrier,customer_id,location,type,is_liveunload,waiting_time,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
62f29f389c1eb71631eb621d,62fcfff301b9e215557d9bad,CANADA WEST WAREHOUSING,DELIVERLOAD,False,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d02039,Canadian Alliance Terminals Inc.,DELIVERLOAD,False,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d02040,Cascadia Metals Ltd,DELIVERLOAD,False,16,16,16,16,16,16,16,16,16,16,16,16,16,16,27,16,16,16,16,16,16,16,16,16,16
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d02040,Cascadia Metals Ltd,HOOKCONTAINER,False,28,28,28,28,28,28,28,28,28,28,28,28,28,16,43,44,25,48,24,14,28,28,28,28,28
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d02041,CATALYST PAPER EXCELLENCE GROUP,DELIVERLOAD,False,9,8,14,11,18,9,9,9,9,9,24,7,8,7,8,8,10,8,11,9,9,7,6,5,13
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d02041,CATALYST PAPER EXCELLENCE GROUP,HOOKCONTAINER,False,42,37,42,42,42,42,42,42,42,42,46,50,49,29,19,53,48,36,39,17,41,31,52,69,17
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d02041,CATALYST PAPER EXCELLENCE GROUP,RETURNCONTAINER,False,9,9,9,9,9,9,9,9,9,9,9,9,7,9,7,11,8,13,10,9,9,13,9,9,9
62f29f389c1eb71631eb621d,651361709d1f4c16400db29f,Cb Transportation,RETURNCONTAINER,False,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
62f29f389c1eb71631eb621d,62fdb7efd41af215f6d0d1a5,CDS TRANSPORT SERVICES LIMITED,DELIVERLOAD,False,16,16,16,16,16,16,16,16,16,16,16,16,19,26,10,11,16,22,5,15,21,16,15,20,13
62f29f389c1eb71631eb621d,62fdb7efd41af215f6d0d1a5,CDS TRANSPORT SERVICES LIMITED,HOOKCONTAINER,False,31,31,31,31,31,31,31,31,31,31,31,31,31,31,60,31,31,31,12,38,31,31,31,31,31
62f29f389c1eb71631eb621d,635077990025ec15cae4cc9f,Centerm,PULLCONTAINER,False,36,31,17,6,12,36,36,36,36,36,67,48,46,43,47,60,52,38,30,21,42,39,28,66,32
62f29f389c1eb71631eb621d,635077990025ec15cae4cc9f,Centerm,RETURNCONTAINER,False,20,21,16,17,20,20,20,20,20,20,18,17,18,14,23,22,18,13,14,12,20,23,22,35,34
62f29f389c1eb71631eb621d,67896622de94e3626e1626cd,CKF Inc. Packright Manufacturing,DELIVERLOAD,False,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
62f29f389c1eb71631eb621d,62fcfff301b9e215557d9bd6,CN - Vancouver,PULLCONTAINER,False,55,55,55,55,55,55,55,55,55,55,55,54,46,55,81,55,39,78,55,55,55,84,55,55,55
62f29f389c1eb71631eb621d,62fcfff301b9e215557d9bd6,CN - Vancouver,RETURNCONTAINER,False,41,37,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,38,92,35,16,59,41
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d02049,Coast2000 Terminals Ltd.,PULLCONTAINER,False,30,7,12,23,30,30,30,30,30,33,33,22,29,32,35,21,35,31,30,39,33,20,7,30,5
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d02049,Coast2000 Terminals Ltd.,RETURNCONTAINER,False,23,23,23,23,23,23,23,23,23,10,18,19,20,21,28,29,20,22,28,27,25,7,23,23,23
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d0204a,Columbia Containers Ltd.,PULLCONTAINER,False,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d0204a,Columbia Containers Ltd.,RETURNCONTAINER,False,13,13,13,13,13,13,13,13,13,13,9,22,13,6,5,13,13,38,13,13,13,13,13,13,13
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d0204c,Coniston Products Ltd,DELIVERLOAD,False,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d0204c,Coniston Products Ltd,HOOKCONTAINER,False,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,28,13,14,14,14,14,14,14,14
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d02051,CPR - Pitt Meadows,PULLCONTAINER,False,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d02051,CPR - Pitt Meadows,RETURNCONTAINER,False,49,81,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,103,112,112,36,49,49
62f29f389c1eb71631eb621d,6810f51369f39720336e2f60,CUSTOM CUBES DELTA,RETURNCONTAINER,False,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
62f29f389c1eb71631eb621d,67c899c65bc2402e1a57caa9,Day & Ross,DELIVERLOAD,False,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
62f29f389c1eb71631eb621d,636d71268046c415a928b7f5,DC 32,DELIVERLOAD,False,16,7,16,16,16,16,16,16,16,16,13,12,19,16,16,17,15,19,19,14,15,15,16,15,15
62f29f389c1eb71631eb621d,636d71268046c415a928b7f5,DC 32,HOOKCONTAINER,False,34,7,34,34,34,34,34,34,34,34,31,32,37,39,42,39,31,44,35,39,15,10,11,6,7
62f29f389c1eb71631eb621d,636d71268046c415a928b7f5,DC 32,PULLCONTAINER,False,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
62f29f389c1eb71631eb621d,637d642d26246f15edd69860,DC 35,DELIVERLOAD,False,34,28,34,51,34,34,34,34,36,37,23,34,34,39,33,36,34,35,16,33,24,32,33,30,27
62f29f389c1eb71631eb621d,637d642d26246f15edd69860,DC 35,DELIVERLOAD,True,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
62f29f389c1eb71631eb621d,637d642d26246f15edd69860,DC 35,HOOKCONTAINER,False,30,30,19,30,30,30,30,30,30,33,11,40,48,23,39,40,13,37,45,19,26,30,30,6,31
